Source,Destination,Area,Weight
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,4,12.1,7560.0
61,37,42.0,25620.0
61,37,42.0,25620.0
61,37,42.0,25620.0
61,37,42.0,25620.0
61,37,42.0,25620.0
61,37,42.0,25620.0
61,37,42.0,25620.0
61,37,42.0,25620.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,28,43.605,17210.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,5,37.4,23700.0
61,5,37.4,23700.0
61,5,37.4,23700.0
61,5,37.4,23700.0
61,5,37.4,23700.0
61,5,37.4,23700.0
61,5,37.4,23700.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,55,11.881,4750.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,38,11.04,5900.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,38,11.04,5760.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,36,9.72,8750.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,25,12.1,5610.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,36,9.72,8190.0
61,28,43.605,22500.0
61,28,43.605,22500.0
61,28,43.605,22500.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,32,9.72,5000.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,7,12.1,13600.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,18,18.2,14870.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,16,43.605,17210.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,58,9.72,5680.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,18,8.362,5130.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,49,12.221,10900.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,57,26.6,14000.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,52,9.72,8160.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,5350.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,58,37.95,10700.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,50,8.588,5230.0
61,10,19.09,10680.0
61,10,19.09,10680.0
61,10,19.09,10680.0
61,10,19.09,10680.0
61,10,19.09,10680.0
61,10,19.09,10680.0
61,10,19.09,10680.0
61,10,19.09,10680.0
61,10,19.09,10680.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,3,18.63,10660.0
61,26,18.63,10460.0
61,26,18.63,10460.0
61,26,18.63,10460.0
